"国家分组TAG","国家分组_中文","城市名_中文","城市名_英文","国家ID","国家颜色","国家分组_英文","国家内序号","国家保留城市数","保留原因","同州删除城市","同州原城市数","生效日期","城市省份ID","胜利点","城市人口_原版无独立字段","人口口径","所属地区人口","所属地区ID","所属地区_中文","所属地区_英文","地区类型","地区建筑槽","本地补给","地区省份数","拥有者TAG","拥有者_中文","拥有者_英文","控制者TAG","核心TAG","宣称TAG","省份类型","地形","是否沿海","大陆","大陆ID","省份RGB","地图X","地图高度Y","地图Z","地图旋转","地图缩放","是否补给节点","补给节点等级字段","铁路经过数量","铁路最高等级","地区资源","地区建筑","本省建筑","城市特殊名_中文","城市特殊名_英文","来源州文件"
"PRU","秘鲁","塔克纳","Tacna","16","#B1AEB1","Peruvian Independent State","5","5","胜利点最高；补给节点","","1","base","13086","2","","所属地区manpower","130000","947","塔克纳-莫克瓜","Tacna-Moquegua","rural","2","0.0","2","PRU","秘鲁","Peruvian Independent State","","PRU","","land","mountain","true","south_america","3","98,197,150","1709.66","17.80","583.96","-1.57","0.48","yes","1","2","1","{""tungsten"": 2}","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\947 - Tacna.txt"
"RAJ","英国属印度","马德拉斯","Madras","33","#9C35A4","India","1","35","胜利点最高；补给节点","","2","base","10278","5","","所属地区manpower","24993300","423","南马德拉斯","Southern Madras","rural","2","0.0","20","RAJ","英国属印度","India","","","","land","urban","true","asia","6","132,156,79","4055.80","9.70","854.00","-1.57","0.20","yes","1","5","1","{""rubber"": 19.0}","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\423-Madras.txt"
"RAJ","英国属印度","马杜赖","Madurai","33","#9C35A4","India","2","35","用户规则：大国/空旷国家补点","","2","base","10246","3","","所属地区manpower","24993300","423","南马德拉斯","Southern Madras","rural","2","0.0","20","RAJ","英国属印度","India","","","","land","urban","false","asia","6","132,123,9","4030.76","9.85","824.00","1.57","0.26","yes","1","3","1","{""rubber"": 19.0}","{""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\423-Madras.txt"
"RAJ","英国属印度","班加罗尔","Bangalore","33","#9C35A4","India","3","35","人工优先：省会/知名城市；胜利点最高；最高胜利点并列2选1；补给节点","","3","base","8011","10","","所属地区manpower","6552000","425","迈索尔","Mysore","rural","2","0.0","12","RAJ","英国属印度","India","","MYS","","land","urban","false","asia","6","93,87,141","4010.30","11.34","856.00","1.57","0.30","yes","1","3","1","{""chromium"": 10, ""steel"": 12}","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\425-Mysore.txt"
"RAJ","英国属印度","迈索尔城","Mysore City","33","#9C35A4","India","4","35","用户规则：大国/空旷国家补点","","3","base","4315","10","","所属地区manpower","6552000","425","迈索尔","Mysore","rural","2","0.0","12","RAJ","英国属印度","India","","MYS","","land","urban","false","asia","6","48,87,3","4003.86","12.45","836.00","1.57","0.26","no","","0","0","{""chromium"": 10, ""steel"": 12}","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\425-Mysore.txt"
"RAJ","英国属印度","门格洛尔","Mangalore","33","#9C35A4","India","5","35","用户规则：大国/空旷国家补点","","3","base","7244","1","","所属地区manpower","6552000","425","迈索尔","Mysore","rural","2","0.0","12","RAJ","英国属印度","India","","MYS","","land","urban","true","asia","6","90,15,91","3977.58","10.37","859.00","1.57","0.28","yes","1","1","1","{""chromium"": 10, ""steel"": 12}","{""industrial_complex"": 1, ""infrastructure"": 2}","{""naval_base"": 1}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\425-Mysore.txt"
"RAJ","英国属印度","海德拉巴","Hyderabad City","33","#9C35A4","India","6","35","胜利点最高；城市名匹配地区名；补给节点","","3","base","8087","15","","所属地区manpower","13374676","427","海德拉巴","Hyderabad","town","4","7.0","17","RAJ","英国属印度","India","","HYD","","land","urban","false","asia","6","93,168,56","4025.76","11.43","930.00","1.57","0.36","yes","1","3","1","{""chromium"": 11, ""steel"": 13}","{""air_base"": 3, ""industrial_complex"": 2, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\427-Hyderabad.txt"
"RAJ","英国属印度","奥兰加巴德","Aurangabad","33","#9C35A4","India","7","35","用户规则：大国/空旷国家补点","","3","base","10311","1","","所属地区manpower","13374676","427","海德拉巴","Hyderabad","town","4","7.0","17","RAJ","英国属印度","India","","HYD","","land","plains","false","asia","6","132,192,14","3991.40","11.30","964.00","1.57","0.36","no","","0","0","{""chromium"": 11, ""steel"": 13}","{""air_base"": 3, ""industrial_complex"": 2, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\427-Hyderabad.txt"
"RAJ","英国属印度","瓦朗加尔","Warangal","33","#9C35A4","India","8","35","用户规则：大国/空旷国家补点","","3","base","12114","1","","所属地区manpower","13374676","427","海德拉巴","Hyderabad","town","4","7.0","17","RAJ","英国属印度","India","","HYD","","land","urban","false","asia","6","174,12,147","4051.40","10.05","942.00","1.57","0.40","no","","1","1","{""chromium"": 11, ""steel"": 13}","{""air_base"": 3, ""industrial_complex"": 2, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\427-Hyderabad.txt"
"RAJ","英国属印度","艾哈迈达巴德","Ahmadabad","33","#9C35A4","India","9","35","胜利点最高；补给节点","贾姆讷格尔(1)","2","base","9975","10","","所属地区manpower","10489446","428","古吉拉特","Gujarat","town","4","0.0","14","RAJ","英国属印度","India","","WIS","","land","urban","true","asia","6","131,45,54","3935.20","9.70","1021.00","1.57","0.42","yes","1","3","2","{""oil"": 6}","{""arms_factory"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\428-Western Indian States.txt"
"RAJ","英国属印度","孟买","Bombay","33","#9C35A4","India","10","35","胜利点最高；城市名匹配地区名；补给节点","","1","base","1349","25","","所属地区manpower","18928000","429","孟买","Bombay","town","4","0.0","16","RAJ","英国属印度","India","","RAJ","KHL","land","urban","true","asia","6","6,123,130","3945.64","9.50","954.00","1.57","0.26","yes","1","4","1","{""tungsten"": 26}","{""air_base"": 2, ""industrial_complex"": 1, ""infrastructure"": 2}","{""naval_base"": 6}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\429-Bombay.txt"
"RAJ","英国属印度","达卡","Dacca","33","#9C35A4","India","11","35","胜利点最高","","1","base","11929","1","","所属地区manpower","31973300","430","东孟加拉","East Bengal","town","4","1.0","19","RAJ","英国属印度","India","","BAN;PAK;RAJ","","land","urban","true","asia","6","173,21,142","4217.60","10.00","1037.00","-1.57","0.28","no","","0","0","","{""industrial_complex"": 2, ""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\430-Bangladesh.txt"
"RAJ","英国属印度","加尔各答","Calcutta","33","#9C35A4","India","12","35","胜利点最高；补给节点","","2","base","4245","5","","所属地区manpower","18778100","431","西孟加拉","West Bengal","city","6","0.0","15","RAJ","英国属印度","India","","RAJ","","land","urban","true","asia","6","48,24,28","4180.02","9.90","1016.00","1.57","0.22","yes","1","7","2","{""steel"": 13.0}","{""air_base"": 2, ""dockyard"": 1, ""industrial_complex"": 1, ""infrastructure"": 3}","{""naval_base"": 6}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\431-Calcutta.txt"
"RAJ","英国属印度","大吉岭","Darjeeling","33","#9C35A4","India","13","35","用户规则：大国/空旷国家补点","","2","base","12338","1","","所属地区manpower","18778100","431","西孟加拉","West Bengal","city","6","0.0","15","RAJ","英国属印度","India","","RAJ","","land","mountain","false","asia","6","175,39,197","4196.68","14.20","1083.00","-1.57","0.32","yes","1","1","1","{""steel"": 13.0}","{""air_base"": 2, ""dockyard"": 1, ""industrial_complex"": 1, ""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\431-Calcutta.txt"
"RAJ","英国属印度","迪斯布尔","Dispur","33","#9C35A4","India","14","35","胜利点最高；补给节点","","1","base","12366","1","","所属地区manpower","8977100","432","阿萨姆","Assam","town","4","0.0","12","RAJ","英国属印度","India","","","","land","hills","false","asia","6","175,69,202","4239.88","12.53","1075.00","1.57","0.30","yes","1","1","1","{""coal"": 1, ""oil"": 5.0}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\432-Assam.txt"
"RAJ","英国属印度","斋浦尔","Jaipur","33","#9C35A4","India","15","35","胜利点最高","","1","base","1908","5","","所属地区manpower","11786000","433","拉贾斯坦","Rajahsthan","rural","2","9.0","14","RAJ","英国属印度","India","","RJP","","land","desert","false","asia","6","9,18,60","3964.12","10.28","1082.00","1.57","0.54","no","","2","2","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\433-Rajputana.txt"
"RAJ","英国属印度","伊塔那噶","Itanagar","33","#9C35A4","India","16","35","胜利点最高","","1","base","1116","1","","所属地区manpower","200000","434","阿鲁纳恰尔","Arunachal Pradesh","wasteland","0","0.0","4","RAJ","英国属印度","India","","RAJ;TIB","","land","plains","false","asia","6","5,114,30","4269.24","14.09","1100.00","1.57","0.46","no","","0","0","{""tungsten"": 49}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\434-Arunachal Pradesh.txt"
"RAJ","英国属印度","巴特那","Patna","33","#9C35A4","India","17","35","胜利点最高；补给节点","","1","base","4516","1","","所属地区manpower","36574500","435","比哈尔","Bihar","rural","2","0.0","17","RAJ","英国属印度","India","","","","land","urban","false","asia","6","49,60,73","4131.22","10.20","1062.00","1.57","0.34","yes","1","3","2","{""coal"": 15}","{""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\435-Bihar.txt"
"RAJ","英国属印度","那格浦尔","Nagpur","33","#9C35A4","India","18","35","胜利点最高","","1","base","4950","5","","所属地区manpower","17990937","436","中央省","Central Provinces","rural","2","0.0","19","RAJ","英国属印度","India","","","","land","forest","false","asia","6","51,45,163","4015.88","10.58","1006.00","1.57","0.48","no","","1","1","{""chromium"": 4, ""coal"": 7}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\436-Central Provinces.txt"
"RAJ","英国属印度","印多尔","Indore","33","#9C35A4","India","19","35","胜利点最高","","1","base","4106","5","","所属地区manpower","9628198","437","中印度","Central India","rural","2","0.0","10","RAJ","英国属印度","India","","CIP","","land","plains","false","asia","6","47,102,28","3986.76","10.80","1035.00","1.57","0.36","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\437-Central Indian Provinces.txt"
"RAJ","英国属印度","勒克瑙","Lucknow","33","#9C35A4","India","20","35","胜利点最高；补给节点","","1","base","1377","10","","所属地区manpower","45365364","438","联合省","United Provinces","town","4","0.0","24","RAJ","英国属印度","India","","","KHL","land","urban","false","asia","6","6,153,135","4056.68","9.80","1093.00","1.57","0.48","yes","1","1","1","","{""industrial_complex"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\438-United Provinces.txt"
"RAJ","英国属印度","德里","Delhi","33","#9C35A4","India","21","35","胜利点最高；城市名匹配地区名；补给节点","","1","base","2086","30","","所属地区manpower","636246","439","德里","Delhi","large_city","8","1.0","4","RAJ","英国属印度","India","","RAJ","","land","urban","false","asia","6","9,189,145","4004.92","10.55","1117.00","1.57","0.34","yes","1","5","3","","{""air_base"": 4, ""industrial_complex"": 1, ""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\439-Delhi.txt"
"RAJ","英国属印度","拉合尔","Lahore","33","#9C35A4","India","22","35","胜利点最高","哈拉帕(1)","3","base","10772","15","","所属地区manpower","16024000","440","西旁遮普","West Punjab","town","4","0.5","13","RAJ","英国属印度","India","","PAK;KHL","","land","plains","false","asia","6","135,51,59","3965.24","9.90","1150.00","1.57","0.54","no","","1","1","","{""industrial_complex"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\440-West Punjab.txt"
"RAJ","英国属印度","拉瓦尔品第","Rawalpindi","33","#9C35A4","India","23","35","用户规则：大国/空旷国家补点","","3","base","10173","3","","所属地区manpower","16024000","440","西旁遮普","West Punjab","town","4","0.5","13","RAJ","英国属印度","India","","PAK;KHL","","land","plains","false","asia","6","132,45,159","3932.48","10.55","1195.00","1.57","0.50","no","","0","0","","{""industrial_complex"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\440-West Punjab.txt"
"RAJ","英国属印度","查谟","Jammu","33","#9C35A4","India","24","35","胜利点最高","","1","base","12754","1","","所属地区manpower","2598027","441","克什米尔","Kashmir","rural","2","0.0","7","RAJ","英国属印度","India","","KAS;KHL","RAJ;PAK","land","mountain","false","asia","6","177,54,187","3981.96","15.21","1194.00","1.57","0.52","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\441-Kashmir.txt"
"RAJ","英国属印度","白沙瓦","Peshawar","33","#9C35A4","India","25","35","胜利点最高；城市名匹配地区名；补给节点","","1","base","12763","3","","所属地区manpower","4684400","442","白沙瓦","Peshawar","wasteland","0","5.0","3","RAJ","英国属印度","India","","NWF;PAK;KHL","","land","hills","false","asia","6","177,63,182","3930.16","14.38","1230.00","1.57","0.46","yes","1","1","1","{""steel"": 3}","{""air_base"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\442-Peshawar.txt"
"RAJ","英国属印度","卡拉奇","Karachi","33","#9C35A4","India","26","35","胜利点最高；补给节点","","1","base","3456","25","","所属地区manpower","4524236","443","信德","Sind","city","6","7.0","10","RAJ","英国属印度","India","","RAJ;SIN;PAK","","land","desert","true","asia","6","44,42,98","3855.50","9.50","1051.00","1.57","0.50","yes","1","1","1","","{""industrial_complex"": 1, ""infrastructure"": 2}","{""naval_base"": 4}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\443-Sind.txt"
"RAJ","英国属印度","科特利","Kotli","33","#9C35A4","India","27","35","胜利点最高","","1","base","1910","1","","所属地区manpower","1672000","787","北克什米尔","Northern Kashmir","rural","2","0.0","4","RAJ","英国属印度","India","","PAK;KAS;KHL","RAJ","land","mountain","false","asia","6","9,18,210","3956.78","15.06","1227.00","1.57","0.58","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\787-North Kashmir.txt"
"RAJ","英国属印度","科钦","Kochin","33","#9C35A4","India","28","35","胜利点最高；补给节点","","1","base","1321","3","","所属地区manpower","7600000","982","马德拉斯诸邦","Madras States","rural","2","0.0","5","RAJ","英国属印度","India","","RAS","","land","urban","true","asia","6","6,96,40","4000.84","9.50","792.00","1.57","0.24","yes","1","1","1","{""rubber"": 2}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\982 - Madras States.txt"
"RAJ","英国属印度","戈尔哈布尔","Kolhapur","33","#9C35A4","India","29","35","胜利点最高","","1","base","12295","2","","所属地区manpower","1697161","983","戈尔哈布尔与德干","Kolhapur and Deccan","rural","2","0.0","9","RAJ","英国属印度","India","","KOL","","land","plains","false","asia","6","174,207,52","3973.12","11.03","920.00","1.57","0.34","no","","1","1","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\983 - Deccan States.txt"
"RAJ","英国属印度","甘托克","Gangtok","33","#9C35A4","India","30","35","胜利点最高","","1","base","4435","1","","所属地区manpower","109808","985","锡金","Sikkim","rural","2","0.0","1","RAJ","英国属印度","India","","RAJ;SKK","","land","mountain","false","asia","6","49,0,63","4183.66","16.79","1097.00","1.57","0.26","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\985 - Sikkim.txt"
